epoch,train_loss,val_loss,test_loss,mIoU,mDice,f2_score,precision,recall,accuracy
1,0.8528566956520081,0.7618229985237122,-1.0,0.10934028029441833,0.19712668657302856,0.3000463545322418,0.1254235804080963,0.4602404832839966,0.7078474164009094
2,0.7159853577613831,0.6784173250198364,-1.0,0.11893478035926819,0.21258573234081268,0.29690656065940857,0.1442892998456955,0.40364107489585876,0.7669828534126282
3,0.6691969633102417,0.6384247541427612,-1.0,0.11644858866930008,0.20860537886619568,0.26848578453063965,0.1520761251449585,0.3320244550704956,0.8036816716194153
4,0.6412821412086487,0.6165136694908142,-1.0,0.11513631790876389,0.20649729669094086,0.25081953406333923,0.15951697528362274,0.2927030622959137,0.8246989250183105
5,0.6228827238082886,0.590477466583252,-1.0,0.10725674778223038,0.19373419880867004,0.22110779583454132,0.16059714555740356,0.24410121142864227,0.8416693210601807
6,0.6081879734992981,0.5827164053916931,-1.0,0.11568288505077362,0.2073759138584137,0.2345462441444397,0.17381703853607178,0.25699371099472046,0.8469071984291077
7,0.5973802208900452,0.5643277168273926,-1.0,0.12210015952587128,0.21762791275978088,0.24225446581840515,0.18609803915023804,0.26202115416526794,0.8531890511512756
8,0.5872878432273865,0.5584679841995239,-1.0,0.1268320083618164,0.22511254251003265,0.24670925736427307,0.19645065069198608,0.2635665237903595,0.8585990071296692
9,0.5800309181213379,0.5503798127174377,-1.0,0.1365373730659485,0.2402690201997757,0.2654746472835541,0.2074427455663681,0.28543737530708313,0.8593317270278931
10,0.5708218812942505,0.5339643955230713,-1.0,0.1457275003194809,0.25438421964645386,0.281642347574234,0.2190503478050232,0.30330947041511536,0.8614411354064941
11,0.564139187335968,0.5262284278869629,-1.0,0.1513911485671997,0.26297083497047424,0.28889569640159607,0.22875720262527466,0.30921849608421326,0.8649278879165649
12,0.5609735250473022,0.521692156791687,-1.0,0.156853586435318,0.27117276191711426,0.29618874192237854,0.2377111315727234,0.3155982494354248,0.8677985072135925
13,0.5565779805183411,0.5222001075744629,-1.0,0.16321708261966705,0.2806304693222046,0.30727192759513855,0.24519804120063782,0.3280329704284668,0.8689436912536621
14,0.5520221590995789,0.5210035443305969,-1.0,0.16874609887599945,0.2887643575668335,0.3164938986301422,0.25197044014930725,0.3381413519382477,0.8701949715614319
15,0.5456194877624512,0.5182367563247681,-1.0,0.17258524894714355,0.29436707496643066,0.321980357170105,0.25755366683006287,0.3434593975543976,0.8716817498207092
16,0.5426062345504761,0.5225875973701477,-1.0,0.17786657810211182,0.3020148277282715,0.33323654532432556,0.261223703622818,0.35790276527404785,0.8710841536521912
17,0.5453657507896423,0.5045396685600281,-1.0,0.1807805746793747,0.3062051832675934,0.33595478534698486,0.26682519912719727,0.3592217266559601,0.8731459379196167
18,0.5408403873443604,0.5031092762947083,-1.0,0.18216507136821747,0.30818888545036316,0.335784375667572,0.2710614800453186,0.357101172208786,0.8750646710395813
19,0.5398333668708801,0.4970424175262451,-1.0,0.1858769655227661,0.31348440051078796,0.3414139151573181,0.2758714258670807,0.36297303438186646,0.8761112093925476
20,0.5358616709709167,0.49044108390808105,-1.0,0.18832938373088837,0.3169649541378021,0.3439565896987915,0.280303955078125,0.3646586835384369,0.8775266408920288
21,0.531511664390564,0.49378204345703125,-1.0,0.19145338237285614,0.32137787342071533,0.3487061858177185,0.28424981236457825,0.369662344455719,0.8783420324325562
22,0.5287578701972961,0.4882185757160187,-1.0,0.19377246499061584,0.32463887333869934,0.3510781526565552,0.2884359061717987,0.3712342083454132,0.8796331286430359
23,0.5295597910881042,0.49786272644996643,-1.0,0.19643475115299225,0.32836684584617615,0.3558250665664673,0.2909472584724426,0.37683236598968506,0.8798720240592957
24,0.5268840193748474,0.49465274810791016,-1.0,0.19914957880973816,0.3321513533592224,0.3606477379798889,0.2935000956058502,0.38252657651901245,0.8801254630088806
25,0.5274602770805359,0.4803207814693451,-1.0,0.20173542201519012,0.3357401490211487,0.36407867074012756,0.2971870005130768,0.38578712940216064,0.8810386657714844
26,0.5263003706932068,0.4901530146598816,-1.0,0.20434948801994324,0.33935245871543884,0.36926886439323425,0.29898229241371155,0.3923265039920807,0.8809608817100525
27,0.5192831158638,0.4822210669517517,-1.0,0.2060018926858902,0.3416277766227722,0.37088051438331604,0.30193638801574707,0.39333397150039673,0.8818583488464355
28,0.5225903987884521,0.4816731810569763,-1.0,0.2080061137676239,0.3443792164325714,0.37345659732818604,0.30482327938079834,0.3957321345806122,0.8825804591178894
29,0.5198600888252258,0.4713684320449829,-1.0,0.2103240042924881,0.3475499153137207,0.37664878368377686,0.30790358781814575,0.3989150822162628,0.8832830786705017
30,0.5216156840324402,0.47499188780784607,-1.0,0.21227876842021942,0.3502144515514374,0.3794935643672943,0.310311883687973,0.40189337730407715,0.8837828636169434
31,0.5193330645561218,0.47233903408050537,-1.0,0.21433761715888977,0.3530115783214569,0.3825375437736511,0.3127758800983429,0.40512749552726746,0.884276270866394
32,0.5189293026924133,0.4698914587497711,-1.0,0.21682807803153992,0.35638242959976196,0.3868299126625061,0.31505265831947327,0.4101930558681488,0.8845422267913818
33,0.5163210034370422,0.4735308289527893,-1.0,0.21881364285945892,0.35906004905700684,0.3896530568599701,0.31751179695129395,0.41311904788017273,0.8850659728050232
34,0.5122926831245422,0.4732067883014679,-1.0,0.22080494463443756,0.3617366552352905,0.39299681782722473,0.319394052028656,0.41702190041542053,0.8853194713592529
35,0.5166824460029602,0.46797627210617065,-1.0,0.22268682718276978,0.36425817012786865,0.39577144384384155,0.32158163189888,0.419994980096817,0.8857545256614685
36,0.508928120136261,0.45498883724212646,-1.0,0.22466923296451569,0.36690598726272583,0.39826059341430664,0.3243468999862671,0.4223206639289856,0.8864259719848633
37,0.5102136731147766,0.4582843780517578,-1.0,0.2267482429742813,0.36967360973358154,0.4015105664730072,0.3265221416950226,0.4259672462940216,0.8867999315261841
38,0.5076878666877747,0.45793578028678894,-1.0,0.22884652018547058,0.37245744466781616,0.40479958057403564,0.32868894934654236,0.42967310547828674,0.8871691226959229
39,0.5040327310562134,0.4583475887775421,-1.0,0.23056642711162567,0.37473219633102417,0.4070780575275421,0.33090952038764954,0.43193361163139343,0.8876727223396301
40,0.5122860074043274,0.45009326934814453,-1.0,0.23223230242729187,0.3769294023513794,0.40887588262557983,0.3335007131099701,0.43336212635040283,0.8883518576622009
41,0.5059130787849426,0.4574505686759949,-1.0,0.23389211297035217,0.37911272048950195,0.41129544377326965,0.33537572622299194,0.43596822023391724,0.8887186050415039
42,0.5013492107391357,0.46024543046951294,-1.0,0.23530247807502747,0.3809633255004883,0.4127882719039917,0.3375850319862366,0.43713313341140747,0.8892942667007446
43,0.4978187382221222,0.44800418615341187,-1.0,0.23687592148780823,0.3830229640007019,0.41456541419029236,0.3399181365966797,0.438647598028183,0.8898757100105286
44,0.4981495440006256,0.4467710852622986,-1.0,0.23872365057468414,0.3854348659515381,0.4173736870288849,0.3418373167514801,0.44177886843681335,0.8902144432067871
45,0.49548277258872986,0.43692442774772644,-1.0,0.2403222918510437,0.3875158727169037,0.418860524892807,0.3445437550544739,0.4427345395088196,0.8909383416175842
46,0.5000282526016235,0.4462911784648895,-1.0,0.24180105328559875,0.3894360661506653,0.4203224778175354,0.34694528579711914,0.4437871277332306,0.8915591239929199
47,0.49666962027549744,0.4469241499900818,-1.0,0.24328461289405823,0.3913578689098358,0.4220122694969177,0.3490949273109436,0.44526344537734985,0.8920735120773315
48,0.48603296279907227,0.4855334162712097,-1.0,0.2447047084569931,0.39319321513175964,0.4259979724884033,0.34846898913383484,0.451088011264801,0.8915001749992371
49,0.4888359606266022,0.4324793517589569,-1.0,0.24616651237010956,0.39507800340652466,0.42735642194747925,0.35090476274490356,0.4519743025302887,0.8921417593955994
50,0.48821794986724854,0.4382592737674713,-1.0,0.24802088737487793,0.39746275544166565,0.4301816523075104,0.3527471125125885,0.4551607072353363,0.8924586176872253
51,0.487901896238327,0.4359835982322693,-1.0,0.24971753358840942,0.3996383249759674,0.43249624967575073,0.35472288727760315,0.4575773775577545,0.8928644061088562
52,0.4897903501987457,0.4376676380634308,-1.0,0.25145450234413147,0.4018595814704895,0.4350634515285492,0.35651156306266785,0.46042537689208984,0.8931901454925537
53,0.4850429594516754,0.4595057964324951,-1.0,0.2528901994228363,0.403690904378891,0.43808841705322266,0.3569762110710144,0.46447280049324036,0.8930684328079224
54,0.4837685227394104,0.4291435480117798,-1.0,0.2544732391834259,0.4057053327560425,0.4398946762084961,0.35917869210243225,0.466079443693161,0.8935920000076294
55,0.4817333221435547,0.43516460061073303,-1.0,0.25596189498901367,0.4075949788093567,0.4417400360107422,0.36107808351516724,0.46786966919898987,0.8940165638923645
56,0.4848501980304718,0.4198549687862396,-1.0,0.2574579119682312,0.4094895124435425,0.44332829117774963,0.3632754385471344,0.46917563676834106,0.8945507407188416
57,0.47976043820381165,0.44410666823387146,-1.0,0.25886431336402893,0.4112664461135864,0.44589734077453613,0.36413219571113586,0.472417414188385,0.8945990204811096
58,0.4808931350708008,0.4322523772716522,-1.0,0.2603379189968109,0.4131239950656891,0.448025107383728,0.36565038561820984,0.4747641384601593,0.8948844075202942
59,0.47587040066719055,0.42927947640419006,-1.0,0.26185134053230286,0.4150272607803345,0.45012378692626953,0.36729657649993896,0.4770161509513855,0.8952111005783081
60,0.47105181217193604,0.41129040718078613,-1.0,0.2634592652320862,0.41704434156417847,0.4520454704761505,0.3693771958351135,0.4788369834423065,0.895680844783783
61,0.47466203570365906,0.4390595257282257,-1.0,0.26473742723464966,0.41864413022994995,0.4537363052368164,0.37084221839904785,0.4805929958820343,0.8959845304489136
62,0.47452312707901,0.4159521758556366,-1.0,0.2659892439842224,0.4202077388763428,0.4547816514968872,0.37295272946357727,0.48117509484291077,0.8965251445770264
63,0.47422483563423157,0.43004459142684937,-1.0,0.2673390507698059,0.42189034819602966,0.4565863609313965,0.3744644224643707,0.48307135701179504,0.8968319296836853
64,0.4749428927898407,0.42093780636787415,-1.0,0.26869624853134155,0.42357853055000305,0.45837125182151794,0.37601006031036377,0.4849257469177246,0.8971498608589172
65,0.47551393508911133,0.4222249984741211,-1.0,0.2701106369495392,0.42533403635025024,0.46029841899871826,0.3775375783443451,0.48698681592941284,0.8974523544311523
66,0.47166481614112854,0.41921675205230713,-1.0,0.2714312970638275,0.4269696772098541,0.46199464797973633,0.37907230854034424,0.48872169852256775,0.897773027420044
67,0.4572848677635193,0.41202443838119507,-1.0,0.27282604575157166,0.42869335412979126,0.46377480030059814,0.38069796562194824,0.49053630232810974,0.8981134295463562
68,0.46661245822906494,0.4131726324558258,-1.0,0.27415308356285095,0.4303298890590668,0.46542730927467346,0.3822838366031647,0.4921889901161194,0.8984506130218506
69,0.4641353189945221,0.41499075293540955,-1.0,0.2754876911640167,0.43197232484817505,0.4671316146850586,0.3838239014148712,0.4939332902431488,0.8987709283828735
70,0.4621467590332031,0.42272308468818665,-1.0,0.27679643034935,0.43357956409454346,0.46914738416671753,0.3849400281906128,0.4962887167930603,0.8989520072937012
71,0.4647914171218872,0.4141682982444763,-1.0,0.2780269980430603,0.43508782982826233,0.47054919600486755,0.38653764128685,0.4975859820842743,0.899307906627655
72,0.4670557975769043,0.41496556997299194,-1.0,0.2792666554450989,0.4366042912006378,0.47225022315979004,0.3878163695335388,0.49943387508392334,0.8995553255081177
73,0.46175915002822876,0.4104316830635071,-1.0,0.2805526554584503,0.4381743371486664,0.4739781320095062,0.3891776502132416,0.5012851357460022,0.8998242020606995
74,0.4636683464050293,0.40833061933517456,-1.0,0.2817418575286865,0.4396233856678009,0.47529739141464233,0.39074385166168213,0.5024804472923279,0.9001744389533997
75,0.4593680202960968,0.41333308815956116,-1.0,0.2829452157020569,0.4410869777202606,0.47684934735298157,0.39207884669303894,0.5040968656539917,0.9004462957382202
76,0.45813050866127014,0.40794116258621216,-1.0,0.2841605842113495,0.44256240129470825,0.478380024433136,0.39346301555633545,0.5056630373001099,0.900732696056366
77,0.46253013610839844,0.41247695684432983,-1.0,0.2853107452392578,0.44395604729652405,0.4798740744590759,0.3947159945964813,0.5072323083877563,0.9009853601455688
78,0.4591761827468872,0.410122275352478,-1.0,0.2864411473274231,0.4453233480453491,0.48122909665107727,0.3960704207420349,0.5085655450820923,0.901273250579834
79,0.46178823709487915,0.40764376521110535,-1.0,0.2875523269176483,0.44666510820388794,0.4825383126735687,0.3974226117134094,0.5098361372947693,0.9015626311302185
80,0.45380285382270813,0.4096543788909912,-1.0,0.2886429727077484,0.44797974824905396,0.48401930928230286,0.39852362871170044,0.5114498734474182,0.9017747640609741
81,0.4551036059856415,0.4064740538597107,-1.0,0.28972533345222473,0.4492822289466858,0.48526984453201294,0.39985957741737366,0.5126451253890991,0.9020622372627258
82,0.45995447039604187,0.42582687735557556,-1.0,0.29061952233314514,0.4503566026687622,0.4868711531162262,0.400317907333374,0.5146917104721069,0.902097225189209
83,0.45622530579566956,0.41095998883247375,-1.0,0.2916204631328583,0.45155754685401917,0.4881678819656372,0.40138721466064453,0.5160612463951111,0.9023117423057556
84,0.45553722977638245,0.4083610773086548,-1.0,0.2926139533519745,0.4527476727962494,0.48930254578590393,0.40261635184288025,0.5171384811401367,0.9025769829750061
85,0.45337069034576416,0.4066065847873688,-1.0,0.2936337888240814,0.4539673924446106,0.4905453324317932,0.4037863612174988,0.5183911323547363,0.9028204679489136
86,0.4603407084941864,0.41846612095832825,-1.0,0.29454290866851807,0.4550531506538391,0.49189504981040955,0.4045529067516327,0.519959568977356,0.9029523730278015
87,0.46227163076400757,0.41575080156326294,-1.0,0.2954452335834503,0.4561292231082916,0.4931826889514923,0.405369371175766,0.521420955657959,0.9031009674072266
88,0.4553007483482361,0.4089011251926422,-1.0,0.29637500643730164,0.45723652839660645,0.4943552017211914,0.4063813388347626,0.5226406455039978,0.9033067226409912
89,0.45275089144706726,0.40675991773605347,-1.0,0.2972833216190338,0.45831674337387085,0.49541884660720825,0.4074588418006897,0.5236812233924866,0.9035349488258362
90,0.45917168259620667,0.4095350503921509,-1.0,0.2981710731983185,0.4593709707260132,0.49656084179878235,0.4083934426307678,0.5248902440071106,0.9037219285964966
91,0.45236703753471375,0.40427276492118835,-1.0,0.2990465760231018,0.46040934324264526,0.49752336740493774,0.409496933221817,0.5257790684700012,0.903961181640625
92,0.45263323187828064,0.41008999943733215,-1.0,0.29990848898887634,0.461430162191391,0.4986474812030792,0.41038110852241516,0.5269839763641357,0.9041357040405273
93,0.4553956389427185,0.40654420852661133,-1.0,0.3007816970348358,0.46246302127838135,0.4997383654117584,0.41132819652557373,0.5281164646148682,0.9043281078338623
94,0.4502115249633789,0.4012410640716553,-1.0,0.3016577363014221,0.4634977877140045,0.5007815361022949,0.41233327984809875,0.5291585922241211,0.9045374393463135
95,0.45434680581092834,0.4064544439315796,-1.0,0.3024919033050537,0.46448177099227905,0.5017806887626648,0.41328108310699463,0.5301628112792969,0.9047339558601379
96,0.4544178545475006,0.4058338403701782,-1.0,0.3032778203487396,0.4654077887535095,0.5026931166648865,0.4142044186592102,0.5310561656951904,0.9049279689788818
97,0.4500916302204132,0.4049735367298126,-1.0,0.3040849566459656,0.466357558965683,0.503667950630188,0.41510751843452454,0.5320450067520142,0.9051138758659363
98,0.44762125611305237,0.4113253057003021,-1.0,0.30484381318092346,0.4672495126724243,0.5047390460968018,0.4157794713973999,0.5332629680633545,0.9052368402481079
99,0.4526693522930145,0.40015771985054016,-1.0,0.30563631653785706,0.468179851770401,0.5055887699127197,0.41678306460380554,0.5340360999107361,0.9054534435272217
100,0.45405954122543335,0.4116874635219574,-1.0,0.3063689172267914,0.4690389335155487,0.5065945982933044,0.41745924949645996,0.5351613759994507,0.905580461025238
101,0.45496660470962524,0.4080243408679962,-1.0,0.30711668729782104,0.4699147045612335,0.5075775384902954,0.41819682717323303,0.5362294912338257,0.905724048614502
102,0.4483765959739685,0.40266820788383484,-1.0,0.3078618049621582,0.470786452293396,0.5084331631660461,0.4190700352191925,0.537064254283905,0.9059072136878967
103,0.4586125910282135,0.4082837998867035,-1.0,0.30857595801353455,0.47162100672721863,0.5093894600868225,0.4197506010532379,0.5381187200546265,0.9060376882553101
104,0.45335865020751953,0.40737825632095337,-1.0,0.3092558681964874,0.47241470217704773,0.5102186799049377,0.42048871517181396,0.5389721989631653,0.906187891960144
105,0.45495790243148804,0.4038751423358917,-1.0,0.30994391441345215,0.47321709990501404,0.5109657645225525,0.42133828997612,0.5396652817726135,0.906369149684906
106,0.44968774914741516,0.40357375144958496,-1.0,0.31062620878219604,0.47401192784309387,0.5116836428642273,0.4222051501274109,0.540310800075531,0.9065555334091187
107,0.45508962869644165,0.40284597873687744,-1.0,0.3113010823726654,0.47479721903800964,0.5124258995056152,0.42302441596984863,0.5410100221633911,0.9067288041114807
108,0.4532361626625061,0.4021006226539612,-1.0,0.3119772970676422,0.47558340430259705,0.5131680965423584,0.4238456189632416,0.5417084097862244,0.9069023728370667
109,0.45442405343055725,0.40651920437812805,-1.0,0.3126300871372223,0.47634145617485046,0.5139455199241638,0.4245672821998596,0.5424966216087341,0.907049834728241
110,0.45370325446128845,0.40759557485580444,-1.0,0.31325674057006836,0.47706854343414307,0.5147321820259094,0.4252128601074219,0.5433287024497986,0.9071782231330872
111,0.45399680733680725,0.4017026722431183,-1.0,0.31390032172203064,0.47781452536582947,0.5154308676719666,0.42599859833717346,0.5439811944961548,0.9073442220687866
