epoch,train_loss,val_loss,test_loss,mIoU,mDice,f2_score,precision,recall,accuracy
1,0.7427078485488892,0.6209077835083008,-1.0,0.11038684099912643,0.1988259106874466,0.21070533990859985,0.18174788355827332,0.2194463014602661,0.8915917277336121
2,0.6512130498886108,0.6032057404518127,-1.0,0.0890890583395958,0.16360288858413696,0.15476150810718536,0.18081964552402496,0.1493796855211258,0.9063746929168701
3,0.6297956109046936,0.6024287343025208,-1.0,0.07306470721960068,0.13617950677871704,0.11789250373840332,0.183660626411438,0.10820551216602325,0.9158524870872498
4,0.6158532500267029,0.5743301510810852,-1.0,0.09308765083551407,0.1703205555677414,0.15662391483783722,0.19937993586063385,0.14865438640117645,0.9112228155136108
5,0.6022948622703552,0.5611695647239685,-1.0,0.11884049326181412,0.21243508160114288,0.21042943000793457,0.2158641517162323,0.2091132551431656,0.9049566388130188
6,0.5953328013420105,0.5591185092926025,-1.0,0.12868264317512512,0.2280227243900299,0.22814029455184937,0.2278270274400711,0.22821874916553497,0.9052764773368835
7,0.5859475135803223,0.5660527348518372,-1.0,0.13081084191799164,0.23135758936405182,0.22683857381343842,0.23930317163467407,0.2239226996898651,0.9087949395179749
8,0.5810120701789856,0.57439786195755,-1.0,0.14216114580631256,0.2489336133003235,0.25722619891166687,0.2362402379512787,0.2630684971809387,0.9026930928230286
9,0.574692964553833,0.5396151542663574,-1.0,0.15455925464630127,0.2677372395992279,0.284505158662796,0.24379006028175354,0.2969014644622803,0.9004477858543396
10,0.5668560266494751,0.622623860836029,-1.0,0.15965676307678223,0.27535176277160645,0.31311890482902527,0.22926369309425354,0.3446319103240967,0.8888075947761536
11,0.5628010034561157,0.5394169688224792,-1.0,0.163173109292984,0.280565470457077,0.31494149565696716,0.23738160729408264,0.34295496344566345,0.8921862244606018
12,0.5616347193717957,0.5333862900733948,-1.0,0.17199884355068207,0.293513685464859,0.33506959676742554,0.24323607981204987,0.3699921667575836,0.8908187747001648
13,0.5558578372001648,0.5702456831932068,-1.0,0.17254570126533508,0.2943095564842224,0.3375227153301239,0.24255266785621643,0.3741464614868164,0.8900154829025269
14,0.554489016532898,0.5191977024078369,-1.0,0.17929619550704956,0.3040732443332672,0.3498847782611847,0.24960409104824066,0.3889509439468384,0.8908659815788269
15,0.5490632057189941,0.6084085702896118,-1.0,0.17725548148155212,0.301133394241333,0.35341930389404297,0.24156925082206726,0.39968419075012207,0.8862810730934143
16,0.5431351065635681,0.5576561093330383,-1.0,0.17947904765605927,0.3043361306190491,0.35963860154151917,0.24225042760372162,0.4092119634151459,0.8853234648704529
17,0.5409849882125854,0.5039089918136597,-1.0,0.18424706161022186,0.31116318702697754,0.3666345477104187,0.248500257730484,0.4160851240158081,0.887074887752533
18,0.5370417833328247,0.5453150868415833,-1.0,0.1862127035856247,0.3139617443084717,0.3716777563095093,0.24941182136535645,0.42359063029289246,0.8865255117416382
19,0.530876636505127,0.5185694694519043,-1.0,0.19052428007125854,0.320067822933197,0.3798008859157562,0.2535945177078247,0.4337693750858307,0.8870301246643066
20,0.5259469151496887,0.5161619186401367,-1.0,0.1948772817850113,0.32618793845176697,0.38812825083732605,0.2576567232608795,0.444384902715683,0.8874590992927551
21,0.5293883085250854,0.508116602897644,-1.0,0.19746161997318268,0.3298003077507019,0.38925349712371826,0.2628811299800873,0.44242411851882935,0.8897770047187805
22,0.5213493704795837,0.5547155737876892,-1.0,0.1977553516626358,0.3302099406719208,0.3894530236721039,0.2634238004684448,0.44236260652542114,0.8899962902069092
23,0.5152971744537354,0.5076429843902588,-1.0,0.20002354681491852,0.3333660662174225,0.3917495310306549,0.2670372724533081,0.44353458285331726,0.8912639021873474
24,0.5029740929603577,0.49519383907318115,-1.0,0.20233017206192017,0.33656343817710876,0.3932621479034424,0.2713581621646881,0.44301700592041016,0.8929385542869568
25,0.49440884590148926,0.5020933151245117,-1.0,0.20393997430801392,0.33878758549690247,0.3930707573890686,0.27539968490600586,0.44007936120033264,0.8947009444236755
26,0.4892399311065674,0.5864439606666565,-1.0,0.20431287586688995,0.3393019735813141,0.398159384727478,0.2722315490245819,0.45022520422935486,0.8925202488899231
27,0.48461395502090454,0.5060480237007141,-1.0,0.20667310059070587,0.34255027770996094,0.4015229046344757,0.27518779039382935,0.45358118414878845,0.8932731747627258
28,0.483018696308136,0.5136235356330872,-1.0,0.2091478556394577,0.34594258666038513,0.4063524305820465,0.2772480249404907,0.459891140460968,0.8934024572372437
29,0.48244282603263855,0.515292763710022,-1.0,0.20997755229473114,0.34707677364349365,0.4048819839954376,0.28036394715309143,0.45545199513435364,0.8949589133262634
30,0.4762592315673828,0.49238520860671997,-1.0,0.21120460331439972,0.3487513065338135,0.4041842222213745,0.2838655412197113,0.4520896077156067,0.8965011239051819
31,0.4732491970062256,0.4848116934299469,-1.0,0.2130459100008011,0.3512577712535858,0.40498507022857666,0.28765493631362915,0.4509711265563965,0.8978884220123291
32,0.4742017984390259,0.48753678798675537,-1.0,0.21520403027534485,0.3541858494281769,0.4070313572883606,0.2911788523197174,0.45199015736579895,0.8989617824554443
33,0.46766355633735657,0.49800196290016174,-1.0,0.21648414433002472,0.35591772198677063,0.4076959788799286,0.2937414050102234,0.4514833092689514,0.8998355269432068
34,0.4685699939727783,0.5054430961608887,-1.0,0.21698251366615295,0.35659098625183105,0.4056689441204071,0.2967551350593567,0.4466509222984314,0.9011980891227722
35,0.46619749069213867,0.4724833369255066,-1.0,0.21862882375717163,0.3588111996650696,0.406322181224823,0.30028998851776123,0.4456630051136017,0.9023647308349609
36,0.4629514813423157,0.5030677914619446,-1.0,0.21960251033306122,0.3601214289665222,0.40601328015327454,0.30303457379341125,0.443709135055542,0.9033443927764893
37,0.4579690396785736,0.47477665543556213,-1.0,0.22116580605506897,0.36222073435783386,0.4067924916744232,0.30628809332847595,0.44314560294151306,0.904341459274292
38,0.4575830101966858,0.4942123591899872,-1.0,0.22218213975429535,0.36358270049095154,0.4065569341182709,0.3091239035129547,0.44133293628692627,0.905292272567749
39,0.4545402228832245,0.4789213538169861,-1.0,0.22409003973007202,0.36613327264785767,0.40882202982902527,0.3118598163127899,0.4432775378227234,0.9059162139892578
40,0.45099157094955444,0.47355061769485474,-1.0,0.22588606178760529,0.36852699518203735,0.4105435013771057,0.31482625007629395,0.44431501626968384,0.9066624045372009
41,0.4489070773124695,0.5525354146957397,-1.0,0.22605140507221222,0.3687470555305481,0.4126083552837372,0.31324848532676697,0.44814538955688477,0.9059467315673828
42,0.4384128451347351,0.4906809329986572,-1.0,0.22726593911647797,0.3703613579273224,0.41336190700531006,0.31563708186149597,0.44804155826568604,0.9066177606582642
43,0.43096724152565,0.47905659675598145,-1.0,0.22860988974571228,0.3721439838409424,0.4142095446586609,0.31827297806739807,0.4479670524597168,0.9073436260223389
44,0.4279816150665283,0.5040861368179321,-1.0,0.22932817041873932,0.3730951249599457,0.4138629138469696,0.32047998905181885,0.44638001918792725,0.9080467820167542
45,0.42786964774131775,0.4925110936164856,-1.0,0.23028436303138733,0.3743595778942108,0.41391363739967346,0.32292741537094116,0.44527843594551086,0.9087678790092468
46,0.4282211363315582,0.48259156942367554,-1.0,0.23152877390384674,0.3760022222995758,0.41487279534339905,0.3252179026603699,0.4455818831920624,0.9093431830406189
47,0.4266211688518524,0.5017708539962769,-1.0,0.23281200230121613,0.37769263982772827,0.41712820529937744,0.32628124952316284,0.4483359456062317,0.9094371199607849
48,0.414161741733551,0.48702332377433777,-1.0,0.23410893976688385,0.37939751148223877,0.4184665381908417,0.3283109962940216,0.449312299489975,0.9098953008651733
