epoch,train_loss,val_loss,test_loss,mIoU,mDice,f2_score,precision,recall,accuracy
1,0.7428727149963379,0.6684423089027405,-1.0,0.08305041491985321,0.153363898396492,0.14825907349586487,0.16270071268081665,0.14504054188728333,0.9018380045890808
2,0.6839694380760193,0.6309651136398315,-1.0,0.1390736699104309,0.24418731033802032,0.27891993522644043,0.2022184282541275,0.30813926458358765,0.883072018623352
3,0.6629787683486938,0.6203812956809998,-1.0,0.1626817286014557,0.27983880043029785,0.34718412160873413,0.21147149801254272,0.4135303199291229,0.8695303797721863
4,0.6455774903297424,0.5993797183036804,-1.0,0.1753213107585907,0.2983376979827881,0.37074923515319824,0.22507236897945404,0.44232186675071716,0.872462272644043
5,0.6367202997207642,0.6201356053352356,-1.0,0.17417794466018677,0.29668062925338745,0.35273900628089905,0.23455393314361572,0.4035767614841461,0.8827075958251953
6,0.6317117810249329,0.5996230244636536,-1.0,0.1787295937538147,0.3032580018043518,0.35604968667030334,0.24316714704036713,0.4027959406375885,0.8865446448326111
7,0.6257558465003967,0.5877159833908081,-1.0,0.18502919375896454,0.3122778534889221,0.3679646849632263,0.24937759339809418,0.41761162877082825,0.8872478604316711
8,0.6187383532524109,0.6000329256057739,-1.0,0.18842607736587524,0.3171018958091736,0.37973475456237793,0.24872735142707825,0.4373200833797455,0.8845386505126953
9,0.6155259609222412,0.5965231657028198,-1.0,0.19131846725940704,0.3211877644062042,0.38609597086906433,0.25089067220687866,0.4462120234966278,0.8843855261802673
10,0.6157495379447937,0.5971280336380005,-1.0,0.1946113109588623,0.3258152902126312,0.3972766101360321,0.25066637992858887,0.46531522274017334,0.8819584846496582
11,0.61260586977005,0.5771447420120239,-1.0,0.1978900134563446,0.3303976356983185,0.4005630314350128,0.2557366192340851,0.46662697196006775,0.8840608596801758
12,0.6075703501701355,0.5806087851524353,-1.0,0.20097583532333374,0.33468756079673767,0.40794628858566284,0.2575908899307251,0.47764673829078674,0.8835946321487427
13,0.6036043167114258,0.6226159334182739,-1.0,0.19871602952480316,0.33154815435409546,0.3984104096889496,0.25908181071281433,0.46029454469680786,0.8862269520759583
14,0.5989134907722473,0.5684027075767517,-1.0,0.20217084884643555,0.3363429605960846,0.40417298674583435,0.2628280520439148,0.4669530987739563,0.8870425224304199
15,0.596088171005249,0.5679048895835876,-1.0,0.2042206972837448,0.33917486667633057,0.405336856842041,0.26663738489151,0.4659286141395569,0.8887083530426025
