epoch,train_loss,val_loss,test_loss,mIoU,mDice,f2_score,precision,recall,accuracy
1,0.7623572945594788,0.6766332983970642,-1.0,0.1700609028339386,0.2906872630119324,0.37363168597221375,0.21218173205852509,0.46140244603157043,0.8619705438613892
2,0.6807073950767517,0.6546076536178589,-1.0,0.1767757534980774,0.30044084787368774,0.40771484375,0.2088545262813568,0.5350847840309143,0.8472545146942139
3,0.6434741616249084,0.6153010725975037,-1.0,0.18542222678661346,0.3128374516963959,0.3947911262512207,0.23242370784282684,0.4783293902873993,0.8711904883384705
4,0.6244145035743713,0.5870582461357117,-1.0,0.2009732872247696,0.3346840441226959,0.4205273985862732,0.24972301721572876,0.5072669386863708,0.8763740062713623
5,0.608234703540802,0.5815788507461548,-1.0,0.2084849625825882,0.34503528475761414,0.4231407344341278,0.2638607323169708,0.49834781885147095,0.8840242624282837
6,0.6028515100479126,0.57107013463974,-1.0,0.21714277565479279,0.3568074107170105,0.4385891258716583,0.27221086621284485,0.5176941752433777,0.8855908513069153
7,0.5940009951591492,0.5576780438423157,-1.0,0.2257300317287445,0.3683193325996399,0.45301342010498047,0.28081783652305603,0.5350330471992493,0.8875048160552979
8,0.5907369256019592,0.5768077969551086,-1.0,0.22737063467502594,0.3705003559589386,0.4452686011791229,0.2894846200942993,0.514485239982605,0.8928332924842834
9,0.5812676548957825,0.6025440096855164,-1.0,0.22560352087020874,0.36815088987350464,0.4512732923030853,0.2816779613494873,0.5312362313270569,0.8882222175598145
10,0.5780811905860901,0.5522986650466919,-1.0,0.229936882853508,0.37390029430389404,0.4522373676300049,0.2901372015476227,0.525658905506134,0.892087459564209
11,0.5765540599822998,0.553575873374939,-1.0,0.23426125943660736,0.3795975148677826,0.4595258831977844,0.29428577423095703,0.534564733505249,0.8928897976875305
12,0.5659456253051758,0.6069650053977966,-1.0,0.2317575216293335,0.3763037919998169,0.4651094377040863,0.28546255826950073,0.5519469976425171,0.8878467082977295
13,0.5602144002914429,0.594730019569397,-1.0,0.2311732918024063,0.3755333125591278,0.45485666394233704,0.290963739156723,0.529407262802124,0.8920727968215942
