epoch,train_loss,val_loss,test_loss,mIoU,mDice,f2_score,precision,recall,accuracy
1,0.7094795107841492,0.6457043886184692,-1.0,0.08877526223659515,0.1630736142396927,0.14786174893379211,0.1968216449022293,0.13920484483242035,0.9124132990837097
2,0.6632810831069946,0.6205663681030273,-1.0,0.14910078048706055,0.2595086395740509,0.2870161533355713,0.22376589477062225,0.3088405728340149,0.8919604420661926
3,0.6470425724983215,0.6347808837890625,-1.0,0.14552246034145355,0.25407177209854126,0.26390165090560913,0.23922084271907806,0.27088865637779236,0.9024983644485474
4,0.6366283893585205,0.6237316131591797,-1.0,0.1574331670999527,0.27203845977783203,0.2879703640937805,0.24907203018665314,0.2996704876422882,0.9016889333724976
5,0.6341262459754944,0.6251081824302673,-1.0,0.15739035606384277,0.2719745337963104,0.288113534450531,0.24875108897686005,0.2999807894229889,0.9015554189682007
6,0.6281051635742188,0.612601101398468,-1.0,0.16298675537109375,0.2802899479866028,0.3024267554283142,0.24981379508972168,0.3192351758480072,0.8995057940483093
7,0.623505175113678,0.6533827781677246,-1.0,0.15963740646839142,0.27532297372817993,0.2934633493423462,0.24960727989673615,0.3069459795951843,0.9009523391723633
8,0.6237288117408752,0.6265820264816284,-1.0,0.16010351479053497,0.27601590752601624,0.291359543800354,0.2537446916103363,0.3025727868080139,0.902701735496521
9,0.6166239976882935,0.6077170372009277,-1.0,0.1646847128868103,0.28279706835746765,0.30253276228904724,0.2550651431083679,0.3172949552536011,0.9013469815254211
10,0.6178111433982849,0.7097316384315491,-1.0,0.15640410780906677,0.2705008089542389,0.28183379769325256,0.2535106837749481,0.2899318337440491,0.9041411280632019
11,0.6164594292640686,0.6324825286865234,-1.0,0.15593792498111725,0.2698032855987549,0.2779366075992584,0.2572563588619232,0.28363683819770813,0.9058901071548462
12,0.6109773516654968,0.5926383137702942,-1.0,0.1640157252550125,0.28181013464927673,0.29674094915390015,0.26000604033470154,0.3076059818267822,0.9038923978805542
13,0.6093388795852661,0.5828970670700073,-1.0,0.16970539093017578,0.2901677191257477,0.30689167976379395,0.26600778102874756,0.3191547691822052,0.9042832255363464
14,0.606195330619812,0.5977811217308044,-1.0,0.1717575043439865,0.29316219687461853,0.3086167573928833,0.2705793082714081,0.31985798478126526,0.9054526686668396
15,0.6055901050567627,0.5857105255126953,-1.0,0.1765274703502655,0.30008217692375183,0.31929197907447815,0.27273431420326233,0.33352580666542053,0.9046289920806885
16,0.6021035313606262,0.7933087944984436,-1.0,0.17051097750663757,0.2913444936275482,0.30378174781799316,0.27273431420326233,0.3126804530620575,0.9067585468292236
17,0.6055861115455627,0.6306307315826416,-1.0,0.1702311635017395,0.2909359633922577,0.3047371506690979,0.27051693201065063,0.31468918919563293,0.9059735536575317
18,0.5968855023384094,0.6276542544364929,-1.0,0.1693415492773056,0.2896357476711273,0.3014160990715027,0.2719229757785797,0.3098168969154358,0.9068432450294495
19,0.5962012410163879,0.5963836908340454,-1.0,0.17257283627986908,0.2943490147590637,0.3084045648574829,0.27356916666030884,0.3185451626777649,0.9063778519630432
20,0.5915501117706299,0.5733930468559265,-1.0,0.17712417244911194,0.30094388127326965,0.3188459873199463,0.27519211173057556,0.332012802362442,0.9054499864578247
21,0.5912962555885315,0.6105213761329651,-1.0,0.17884647846221924,0.30342623591423035,0.32646217942237854,0.27149710059165955,0.3438662588596344,0.9032204151153564
22,0.590427041053772,0.7172156572341919,-1.0,0.17483331263065338,0.29763081669807434,0.31655383110046387,0.2706644833087921,0.33056506514549255,0.9043632745742798
23,0.5828087329864502,0.6981359124183655,-1.0,0.17087997496128082,0.2918829917907715,0.30788251757621765,0.26861780881881714,0.31956031918525696,0.9049549698829651
24,0.5832993388175964,0.5713901519775391,-1.0,0.17512136697769165,0.29804813861846924,0.3174009323120117,0.2705540657043457,0.3317622244358063,0.904208242893219
25,0.5808269381523132,0.5766004920005798,-1.0,0.1782166063785553,0.3025192618370056,0.32349884510040283,0.27301040291786194,0.33918020129203796,0.9041284322738647
26,0.5773318409919739,0.6488942503929138,-1.0,0.17681600153446198,0.30049899220466614,0.320027232170105,0.2727591097354889,0.33452001214027405,0.9045342206954956
27,0.5752028226852417,0.6037451028823853,-1.0,0.17873424291610718,0.30326470732688904,0.326793909072876,0.2707720100879669,0.3446190357208252,0.9029343724250793
28,0.5710534453392029,0.5536601543426514,-1.0,0.18194787204265594,0.3078779876232147,0.3323185443878174,0.2742602825164795,0.3508884906768799,0.9032939672470093
29,0.5697823166847229,0.5799720883369446,-1.0,0.18308505415916443,0.3095044791698456,0.33236145973205566,0.2776773273944855,0.34957215189933777,0.9043883681297302
30,0.5658852458000183,0.5340486764907837,-1.0,0.18681393563747406,0.314815878868103,0.33833518624305725,0.2821289002895355,0.3560694456100464,0.9049907922744751
31,0.5683693289756775,0.5994358062744141,-1.0,0.1888476461172104,0.3176986873149872,0.34539881348609924,0.280240923166275,0.3667146861553192,0.9034461975097656
32,0.5657367706298828,0.5459437370300293,-1.0,0.19157622754573822,0.3215509355068207,0.34989234805107117,0.2833046317100525,0.37173545360565186,0.9038428664207458
33,0.564219057559967,0.6769393086433411,-1.0,0.1887548565864563,0.3175673484802246,0.34677544236183167,0.2784751355648041,0.3694273829460144,0.902673065662384
34,0.5601462125778198,0.6548776626586914,-1.0,0.1885937601327896,0.31733930110931396,0.351718544960022,0.2728836238384247,0.3790985643863678,0.9000199437141418
35,0.5605396032333374,0.5661447644233704,-1.0,0.19108177721500397,0.32085418701171875,0.35715100169181824,0.2743794322013855,0.38628336787223816,0.8997598886489868
36,0.5537508726119995,0.5662620663642883,-1.0,0.1932990550994873,0.3239741921424866,0.36223798990249634,0.2754758894443512,0.3931977450847626,0.8994125127792358
37,0.5523733496665955,0.5548487901687622,-1.0,0.19482091069221497,0.32610899209976196,0.3640712797641754,0.27782657742500305,0.39470282196998596,0.9000051617622375
38,0.5519981384277344,0.5566869974136353,-1.0,0.19654780626296997,0.32852476835250854,0.36677438020706177,0.27987879514694214,0.3976386785507202,0.900360643863678
39,0.5525526404380798,0.5482631921768188,-1.0,0.19836030900478363,0.33105286955833435,0.3692249655723572,0.2823942303657532,0.3999708294868469,0.9009160995483398
40,0.5493650436401367,0.6112157106399536,-1.0,0.19839945435523987,0.33110737800598145,0.37074464559555054,0.28103107213974,0.40289902687072754,0.9002152681350708
41,0.5460402965545654,0.5541658997535706,-1.0,0.19954723119735718,0.3327042758464813,0.3716576099395752,0.28322896361351013,0.4031229615211487,0.9008762240409851
42,0.5440787076950073,0.577835738658905,-1.0,0.20078612864017487,0.3344244658946991,0.3752883970737457,0.2830560505390167,0.4085710644721985,0.9003110527992249
43,0.5475279092788696,0.567821741104126,-1.0,0.2013550102710724,0.33521315455436707,0.3746160864830017,0.2852141261100769,0.40646857023239136,0.9011746644973755
44,0.5419607758522034,0.5273462533950806,-1.0,0.2030339241027832,0.337536484003067,0.37637650966644287,0.2880026400089264,0.4076482951641083,0.9019139409065247
45,0.5414422154426575,0.5328643918037415,-1.0,0.20520684123039246,0.3405338227748871,0.38034889101982117,0.2899474501609802,0.4125019609928131,0.902064859867096
46,0.538120687007904,0.605771541595459,-1.0,0.20571888983249664,0.3412385582923889,0.3839830160140991,0.2878360450267792,0.41897061467170715,0.9008406400680542
47,0.5344672799110413,0.5569519996643066,-1.0,0.20645663142204285,0.3422528803348541,0.38376256823539734,0.28997722268104553,0.4175216555595398,0.9016281366348267
48,0.5421697497367859,0.6030219793319702,-1.0,0.20685714483261108,0.34280306100845337,0.3859662115573883,0.28894734382629395,0.4213336706161499,0.9009721279144287
49,0.5329177379608154,0.7327033877372742,-1.0,0.20412494242191315,0.3390427827835083,0.3807850182056427,0.2866678535938263,0.41483399271965027,0.9008543491363525
50,0.5298599004745483,0.5599895119667053,-1.0,0.20555180311203003,0.3410086929798126,0.38387832045555115,0.28749802708625793,0.41899409890174866,0.9007335305213928
51,0.5359027981758118,0.644364595413208,-1.0,0.20456722378730774,0.3396526575088501,0.38328373432159424,0.2854883670806885,0.4191819131374359,0.9000873565673828
52,0.5298766493797302,0.5399962663650513,-1.0,0.2057541012763977,0.3412870168685913,0.38441309332847595,0.2875259816646576,0.41977590322494507,0.9006714224815369
53,0.526386022567749,0.7030960321426392,-1.0,0.20411011576652527,0.33902233839035034,0.38640296459198,0.2814943790435791,0.4261035621166229,0.898151695728302
54,0.5271252989768982,0.6342901587486267,-1.0,0.20346581935882568,0.3381330966949463,0.3864051103591919,0.2798628509044647,0.4270489811897278,0.8975195288658142
