epoch,train_loss,val_loss,meanIoU,meanDice,precision,recall,accuracy
60,0.7368723154067993,0.8005067110061646,0.45033136010169983,0.58417147397995,0.5587207078933716,0.4906803369522095,0.9318720698356628
61,0.7272300720214844,0.8059210777282715,0.47492527961730957,0.6099295020103455,0.5889527797698975,0.5274147987365723,0.9361394047737122
62,0.7257702946662903,0.8563022017478943,0.39326247572898865,0.5197938680648804,0.49414119124412537,0.3847202956676483,0.9233443140983582
63,0.7125413417816162,0.7944218516349792,0.4377675950527191,0.5873479247093201,0.5202293992042542,0.5420784950256348,0.927239716053009
64,0.7224137187004089,0.8251371383666992,0.4614919126033783,0.6021284461021423,0.6142103672027588,0.4559629559516907,0.9369182586669922
65,0.7182308435440063,0.7802790999412537,0.44058671593666077,0.5911203026771545,0.5331943035125732,0.5885134339332581,0.9296035766601562
66,0.707283079624176,0.8245569467544556,0.4832797050476074,0.6236373782157898,0.614780068397522,0.472702294588089,0.937445342540741
67,0.7149810791015625,0.805988609790802,0.48058605194091797,0.6145238876342773,0.6108456254005432,0.4878932237625122,0.9374879002571106
68,0.7013586163520813,0.7934069037437439,0.4957321882247925,0.6376213431358337,0.615376353263855,0.5276994109153748,0.9390684962272644
69,0.7013328075408936,0.8429960608482361,0.41924425959587097,0.5568540692329407,0.5263709425926208,0.4459695816040039,0.9274317622184753
70,0.7004551887512207,0.8610917925834656,0.3937875032424927,0.5201367735862732,0.6532233953475952,0.3123393952846527,0.9351679682731628
71,0.6993988752365112,0.7981318235397339,0.4840060770511627,0.6201862692832947,0.5930235981941223,0.5045655965805054,0.9360618591308594
72,0.694614827632904,0.8716893196105957,0.39432239532470703,0.521661102771759,0.5602677464485168,0.32784005999565125,0.9293950200080872
73,0.7074550986289978,0.7788476347923279,0.48763951659202576,0.6348650455474854,0.6320053339004517,0.5256404876708984,0.9407171010971069
74,0.6959577798843384,0.7764331102371216,0.45422300696372986,0.6127364039421082,0.5476611256599426,0.6399869322776794,0.9324989318847656
75,0.6991201639175415,0.8001427054405212,0.45523586869239807,0.5909374356269836,0.5933412909507751,0.4412155747413635,0.9345824122428894
76,0.677442193031311,0.7760421633720398,0.4543711245059967,0.5954679846763611,0.5773796439170837,0.5190033316612244,0.9346046447753906
77,0.6871926188468933,0.7921013236045837,0.4394320547580719,0.5826478004455566,0.5712530612945557,0.502088189125061,0.9335517883300781
78,0.6807103157043457,0.8182942271232605,0.4266946315765381,0.5680450797080994,0.5681161284446716,0.4261334538459778,0.931799590587616
79,0.6901766657829285,0.7842969298362732,0.43379560112953186,0.5797670483589172,0.5407402515411377,0.5084575414657593,0.9298572540283203
80,0.6767123341560364,0.7684330344200134,0.48491165041923523,0.6194130182266235,0.5678214430809021,0.5889319777488708,0.9347241520881653
81,0.6843987107276917,0.8207107782363892,0.4308910667896271,0.5713272094726562,0.6189108490943909,0.41482600569725037,0.9361457824707031
82,0.6790776252746582,0.8057230114936829,0.4644031822681427,0.5991877913475037,0.6099030375480652,0.49484843015670776,0.9375845789909363
83,0.673350989818573,0.8451165556907654,0.397487998008728,0.5249388813972473,0.5477387309074402,0.3373563885688782,0.9285042881965637
84,0.6692397594451904,0.758571445941925,0.4656849205493927,0.6108259558677673,0.5671924352645874,0.586262047290802,0.9345887303352356
85,0.6803644895553589,0.8044220209121704,0.43550148606300354,0.5790857076644897,0.6321820616722107,0.4312556982040405,0.9377365112304688
86,0.659416675567627,0.7679776549339294,0.4613315165042877,0.5935853123664856,0.5919775366783142,0.4940784275531769,0.9357001185417175
87,0.6679903268814087,0.8012572526931763,0.48539504408836365,0.6339827179908752,0.5969544649124146,0.5587676763534546,0.9378248453140259
88,0.6594457030296326,0.8208444714546204,0.4067672789096832,0.5367525219917297,0.6129087209701538,0.38904744386672974,0.9349257349967957
89,0.6624634861946106,0.8286256790161133,0.395590215921402,0.5156002640724182,0.5961654782295227,0.32270944118499756,0.93194580078125
90,0.664357602596283,0.7607489824295044,0.4373347759246826,0.574268639087677,0.6033401489257812,0.44931745529174805,0.9357293248176575
91,0.6540526151657104,0.7993972301483154,0.39215168356895447,0.5361173152923584,0.48877254128456116,0.5217652916908264,0.9222164154052734
92,0.6456385254859924,0.7707165479660034,0.5124394297599792,0.6496351361274719,0.6287964582443237,0.5860360264778137,0.9422740936279297
93,0.6410400867462158,0.769239068031311,0.489711195230484,0.6331796050071716,0.5807201862335205,0.5682337284088135,0.9360370635986328
94,0.6372216939926147,0.7730714082717896,0.4569246768951416,0.6042532920837402,0.58002108335495,0.5237321853637695,0.9350147247314453
95,0.6444225311279297,0.8400940895080566,0.4568444788455963,0.6018345355987549,0.6247372627258301,0.4652365744113922,0.9381497502326965
96,0.649345338344574,0.7954580187797546,0.4733227789402008,0.6070069670677185,0.6335284113883972,0.48200100660324097,0.9394716024398804
97,0.645746111869812,0.7678092122077942,0.46907901763916016,0.608055830001831,0.6309518218040466,0.4711371958255768,0.9388929605484009
98,0.6340947151184082,0.7535228133201599,0.4574328362941742,0.5949788689613342,0.6255814433097839,0.4828714430332184,0.9387639164924622
99,0.6450431942939758,0.7668779492378235,0.5089234709739685,0.6448010206222534,0.6566373705863953,0.5404883027076721,0.9436250925064087
100,0.6330497860908508,0.753516674041748,0.4636586606502533,0.6010547280311584,0.5502763986587524,0.5499125123023987,0.9316704869270325
101,0.6275659799575806,0.7971054315567017,0.43621882796287537,0.5540760159492493,0.6226897835731506,0.3626411557197571,0.9348926544189453
102,0.6312929391860962,0.7631577849388123,0.46889781951904297,0.6160065531730652,0.593687891960144,0.5623833537101746,0.9375203251838684
103,0.6411170959472656,0.764743447303772,0.44666969776153564,0.5729276537895203,0.6323567032814026,0.41439080238342285,0.9372144937515259
104,0.6247735023498535,0.7711403369903564,0.5209700465202332,0.6656293869018555,0.643595814704895,0.6005992889404297,0.9443956613540649
105,0.6278553009033203,0.7588939666748047,0.5236629843711853,0.6498573422431946,0.619446337223053,0.5684095025062561,0.9406890869140625
106,0.6155044436454773,0.7497441172599792,0.5147809386253357,0.6510787010192871,0.6128985285758972,0.6340947151184082,0.9417825937271118
107,0.6226954460144043,0.7919923663139343,0.48316216468811035,0.6158152222633362,0.6036924123764038,0.4649854898452759,0.9361711740493774
108,0.6069114208221436,0.748022735118866,0.501223623752594,0.6366377472877502,0.621178925037384,0.5459536910057068,0.9402179718017578
109,0.6273678541183472,0.7491411566734314,0.5008128881454468,0.6455983519554138,0.6384021639823914,0.563789427280426,0.9426065683364868
110,0.6118353009223938,0.7541805505752563,0.48579588532447815,0.623121440410614,0.6124655604362488,0.511562705039978,0.9383087158203125
111,0.616151750087738,0.7834740877151489,0.4008522927761078,0.5441028475761414,0.5964418649673462,0.38301289081573486,0.9334462285041809
112,0.6231298446655273,0.786182701587677,0.5214167237281799,0.6553442478179932,0.6710963249206543,0.5528502464294434,0.9454510807991028
113,0.6054947972297668,0.7745500206947327,0.4907972812652588,0.6241939663887024,0.7226969003677368,0.4346621334552765,0.9443861842155457
114,0.6109932661056519,0.7497978210449219,0.5121672749519348,0.657575786113739,0.5869177579879761,0.613856852054596,0.9378483891487122
115,0.6014544367790222,0.7208101153373718,0.5521860718727112,0.6844170689582825,0.7003040909767151,0.5648021697998047,0.9485804438591003
116,0.6035647988319397,0.7376377582550049,0.47306764125823975,0.6164643168449402,0.5781430602073669,0.5357593894004822,0.9350389242172241
117,0.6111005544662476,0.7716182470321655,0.4735639989376068,0.6150856018066406,0.6329829096794128,0.48836198449134827,0.9396247863769531
118,0.5907976031303406,0.8311476707458496,0.373258501291275,0.5028554797172546,0.5903431177139282,0.3087320923805237,0.9312152862548828
119,0.5914548635482788,0.7263871431350708,0.5062685608863831,0.6410734057426453,0.5948917269706726,0.5824788808822632,0.9381529688835144
120,0.5890036821365356,0.8175691962242126,0.4028431177139282,0.5355563163757324,0.6895442605018616,0.34972673654556274,0.9386425018310547
121,0.6034415364265442,0.7546967267990112,0.4236530363559723,0.56778484582901,0.5775718092918396,0.4579716920852661,0.9333820343017578
122,0.5857289433479309,0.7416166663169861,0.5105471611022949,0.6466711163520813,0.6104226112365723,0.5767540335655212,0.9398880004882812
123,0.589264452457428,0.7400575876235962,0.5005053281784058,0.6377723813056946,0.61579829454422,0.5578051209449768,0.9399732351303101
124,0.5852973461151123,0.7420897483825684,0.4924166202545166,0.6363019943237305,0.6475401520729065,0.5040969252586365,0.9414870142936707
125,0.5831003785133362,0.8238224983215332,0.47842058539390564,0.6241375803947449,0.7035584449768066,0.4580470025539398,0.9441713094711304
126,0.581316351890564,0.7834965586662292,0.5175372958183289,0.651674747467041,0.6025219559669495,0.5366968512535095,0.937911331653595
127,0.5805245637893677,0.7264207005500793,0.536187469959259,0.6787815093994141,0.634174108505249,0.6245616674423218,0.9441127777099609
128,0.5771237015724182,0.7569811344146729,0.5411233305931091,0.6733006834983826,0.6780529022216797,0.5527414679527283,0.9460887908935547
129,0.5732191205024719,0.7249184250831604,0.5527060031890869,0.6830541491508484,0.6410965323448181,0.634781002998352,0.9452622532844543
130,0.5748459100723267,0.754306972026825,0.4965096414089203,0.62990802526474,0.66923987865448,0.4999288320541382,0.9432443380355835
131,0.5836328864097595,0.7400919795036316,0.5488507747650146,0.6876785159111023,0.6655335426330566,0.5866469740867615,0.9462051391601562
132,0.5657662153244019,0.7098849415779114,0.5291988849639893,0.664354145526886,0.6697787642478943,0.5559972524642944,0.9454492330551147
133,0.5554024577140808,0.7413670420646667,0.4937007427215576,0.6266133785247803,0.6383098363876343,0.5108177661895752,0.9408531188964844
134,0.5753293633460999,0.7260117530822754,0.5146393179893494,0.6491352319717407,0.6729578375816345,0.5637392401695251,0.9460493326187134
135,0.5695114731788635,0.7383903861045837,0.47383010387420654,0.6085160374641418,0.5566420555114746,0.5660157799720764,0.9327875971794128
136,0.5605810284614563,0.7229951024055481,0.4930877387523651,0.6341304183006287,0.6272739768028259,0.5529590845108032,0.9410826563835144
137,0.552726149559021,0.7319226264953613,0.4965122938156128,0.6370988488197327,0.6461137533187866,0.5183337330818176,0.9418455958366394
138,0.5623595714569092,0.7272352576255798,0.5212823748588562,0.6622889041900635,0.6720250248908997,0.5587843656539917,0.9457683563232422
139,0.5614882111549377,0.7384276986122131,0.4527028799057007,0.6013725399971008,0.5482914447784424,0.6036625504493713,0.9321148991584778
140,0.5715559124946594,0.7365971207618713,0.4721221625804901,0.610504686832428,0.6084498763084412,0.5099808573722839,0.9378471374511719
141,0.5723211169242859,0.7291027903556824,0.5002868175506592,0.6442619562149048,0.5959182977676392,0.5799428820610046,0.9382190704345703
142,0.5726951360702515,0.7979491353034973,0.46994200348854065,0.6246655583381653,0.659257709980011,0.5096544027328491,0.9427419900894165
143,0.5630561113357544,0.7383918762207031,0.5026722550392151,0.6437863707542419,0.6341662406921387,0.5858602523803711,0.9428678750991821
144,0.5705076456069946,0.7489795684814453,0.49758419394493103,0.6419486403465271,0.65229332447052,0.5186015367507935,0.9424324035644531
145,0.5597673058509827,0.7098597884178162,0.523439884185791,0.6650968194007874,0.579553484916687,0.64528489112854,0.9374942779541016
146,0.5504682660102844,0.7473971247673035,0.5084733963012695,0.6428739428520203,0.6710597276687622,0.4794398844242096,0.9426047205924988
147,0.5418779253959656,0.7692704200744629,0.5386550426483154,0.6682570576667786,0.6741915345191956,0.5391658544540405,0.9452012181282043
148,0.5699122548103333,0.7337663769721985,0.5130851864814758,0.6621747612953186,0.6665663123130798,0.5927234292030334,0.946539580821991
149,0.5424779057502747,0.7639831900596619,0.4370709955692291,0.579831063747406,0.6314351558685303,0.4412155747413635,0.9379901885986328
150,0.5468510985374451,0.7224651575088501,0.4941616952419281,0.6305294632911682,0.6006978154182434,0.4870479106903076,0.9364414215087891
151,0.5361710786819458,0.7518133521080017,0.495751291513443,0.6350409984588623,0.7044050097465515,0.4741921126842499,0.9449424743652344
152,0.5317448973655701,0.7052109837532043,0.5272818207740784,0.6642908453941345,0.6455628275871277,0.5664175152778625,0.9434407949447632
153,0.5361574292182922,0.7010375261306763,0.5286934971809387,0.6574882864952087,0.6539504528045654,0.5611279010772705,0.94410640001297
154,0.5460373759269714,0.7211145758628845,0.5380699038505554,0.6762704849243164,0.662523090839386,0.5736572742462158,0.9454167485237122
155,0.5320549011230469,0.6929041147232056,0.5307394862174988,0.6723957061767578,0.6789615750312805,0.598239004611969,0.9479935765266418
156,0.5359222888946533,0.7405494451522827,0.5011609792709351,0.639381468296051,0.7075578570365906,0.4960704445838928,0.9461453557014465
157,0.538703441619873,0.74586021900177,0.47416624426841736,0.6215749382972717,0.6944834589958191,0.47573214769363403,0.9442774057388306
158,0.5360159277915955,0.7499101161956787,0.5147070288658142,0.6554096341133118,0.7140349745750427,0.49713334441185,0.9466769099235535
159,0.520119309425354,0.7482396960258484,0.49981656670570374,0.6430034637451172,0.7105718851089478,0.4948233366012573,0.9463151097297668
160,0.5320159792900085,0.730794370174408,0.5274123549461365,0.6581332087516785,0.7013241648674011,0.5239665508270264,0.9468885660171509
161,0.5199347138404846,0.7295076251029968,0.4654017984867096,0.6047143340110779,0.6734588742256165,0.4475765526294708,0.9415512084960938
162,0.5224307179450989,0.716215193271637,0.551485002040863,0.6817417144775391,0.6724582314491272,0.575950562953949,0.9464778900146484
163,0.5176173448562622,0.7217216491699219,0.530047595500946,0.6601513028144836,0.662611722946167,0.5210873484611511,0.943465530872345
164,0.5215709209442139,0.728945255279541,0.4950951337814331,0.628316342830658,0.6176305413246155,0.5056620836257935,0.9386685490608215
165,0.5297355055809021,0.7205536365509033,0.5086073875427246,0.6470499038696289,0.5945624709129333,0.5401367545127869,0.9370886087417603
166,0.5360074043273926,0.713828980922699,0.5390546917915344,0.6776500344276428,0.6787298917770386,0.5658818483352661,0.9466762542724609
167,0.5221143364906311,0.7356318831443787,0.5072657465934753,0.6450552940368652,0.6284234523773193,0.5433005094528198,0.9409052133560181
168,0.518161416053772,0.7413586974143982,0.49126100540161133,0.6317258477210999,0.7022621035575867,0.48200100660324097,0.9451281428337097
169,0.5161595940589905,0.7505631446838379,0.5124717354774475,0.6538446545600891,0.7108705043792725,0.48903992772102356,0.9460766911506653
170,0.5005327463150024,0.7786871194839478,0.43043386936187744,0.5702469944953918,0.6787883043289185,0.4088500738143921,0.9403979182243347
171,0.5130627155303955,0.6990723013877869,0.5401022434234619,0.6763879656791687,0.6868575215339661,0.5827299952507019,0.9481220245361328
172,0.5124942660331726,0.7646543979644775,0.4431849420070648,0.5820661783218384,0.7538217902183533,0.37102755904197693,0.943017303943634
173,0.5136688351631165,0.7229313254356384,0.56107497215271,0.6978683471679688,0.6443583369255066,0.6220256686210632,0.9452088475227356
174,0.5061138272285461,0.7532240748405457,0.4907633364200592,0.6264289021492004,0.6444553732872009,0.5038207173347473,0.9411945343017578
175,0.5090505480766296,0.7694575190544128,0.482609361410141,0.6175206303596497,0.6589951515197754,0.4529498815536499,0.9406401515007019
176,0.49902665615081787,0.7910594344139099,0.4600900113582611,0.6042229533195496,0.7170250415802002,0.45880866050720215,0.9451351165771484
177,0.4973990321159363,0.7797149419784546,0.48125016689300537,0.6266021728515625,0.7113898992538452,0.45411327481269836,0.9445381164550781
178,0.48587170243263245,0.7206142544746399,0.5412172675132751,0.6707816123962402,0.672724187374115,0.5341524481773376,0.9448732137680054
179,0.503546416759491,0.730160653591156,0.522733747959137,0.6645077466964722,0.6368494033813477,0.5855672955513,0.9431540369987488
180,0.48927852511405945,0.7379078269004822,0.5235803723335266,0.6605269312858582,0.6211549043655396,0.5590856671333313,0.940604567527771
181,0.4950909912586212,0.7103161215782166,0.49617981910705566,0.6358176469802856,0.6543477773666382,0.5173377990722656,0.9425767064094543
182,0.4942423403263092,0.7660102844238281,0.4425490200519562,0.5830562710762024,0.6788613796234131,0.40318381786346436,0.9401760101318359
183,0.49487194418907166,0.7300630211830139,0.49589410424232483,0.6378169655799866,0.6568084955215454,0.5041053295135498,0.94232177734375
184,0.4873180687427521,0.7083907127380371,0.5434224605560303,0.6797924637794495,0.6723993420600891,0.5775659084320068,0.9465351104736328
185,0.5196311473846436,0.7316042184829712,0.5128902792930603,0.6488094329833984,0.6620480418205261,0.523087739944458,0.9434890747070312
186,0.5015503168106079,0.7438110709190369,0.47921881079673767,0.6175153851509094,0.6751962304115295,0.47018304467201233,0.9425722360610962
187,0.4977402091026306,0.7540521621704102,0.535245954990387,0.6675646305084229,0.676503598690033,0.5301265716552734,0.9450505375862122
188,0.5028916597366333,0.7548136115074158,0.5079483389854431,0.6451056599617004,0.6717770099639893,0.5057374238967896,0.9436842203140259
189,0.4926590323448181,0.7109300494194031,0.5005364418029785,0.6361884474754333,0.630075216293335,0.5190200805664062,0.940315842628479
190,0.47714337706565857,0.7450129389762878,0.5099611878395081,0.6511703133583069,0.7065351605415344,0.5163166522979736,0.9469674229621887
191,0.4924050271511078,0.7210816740989685,0.532303512096405,0.670523464679718,0.6726768612861633,0.5583072900772095,0.9458109736442566
192,0.4792401194572449,0.698151171207428,0.5476515293121338,0.6853038668632507,0.6633039712905884,0.5811398029327393,0.9457740783691406
193,0.4817138910293579,0.7227794528007507,0.520876407623291,0.6604767441749573,0.6786838173866272,0.536027193069458,0.9454777836799622
194,0.48306164145469666,0.709443986415863,0.5397524833679199,0.6742494702339172,0.6570870876312256,0.5607010722160339,0.9444020390510559
195,0.47339728474617004,0.7428418397903442,0.5170418620109558,0.6586520671844482,0.7050457000732422,0.5115459561347961,0.946639358997345
196,0.48139795660972595,0.7094038128852844,0.5133914351463318,0.6579968929290771,0.6611180901527405,0.5617890357971191,0.9448375701904297
197,0.4735381305217743,0.6975378394126892,0.51240473985672,0.6530308723449707,0.6356087923049927,0.554172694683075,0.9420000314712524
198,0.4727381467819214,0.7190712094306946,0.5348958969116211,0.6743128299713135,0.6800718903541565,0.5761933326721191,0.9472160339355469
199,0.4668801426887512,0.7399680018424988,0.5162832140922546,0.6541329026222229,0.6774872541427612,0.5172205567359924,0.9446232914924622
200,0.4708036482334137,0.7022935152053833,0.530735969543457,0.6718833446502686,0.6673753261566162,0.5596045851707458,0.9453595280647278
201,0.46223369240760803,0.7418377995491028,0.5317394137382507,0.6665007472038269,0.6797664165496826,0.5250880718231201,0.9451338648796082
202,0.48620903491973877,0.7690147161483765,0.5220372676849365,0.6545718312263489,0.6461377143859863,0.5211543440818787,0.9419447183609009
203,0.4793398380279541,0.7345506548881531,0.49325230717658997,0.6367611289024353,0.6814512610435486,0.48890599608421326,0.9438152313232422
204,0.4702630937099457,0.7696675658226013,0.49014297127723694,0.6308377385139465,0.7531383037567139,0.4423873722553253,0.9466272592544556
205,0.4763947129249573,0.7067323327064514,0.5351783633232117,0.6753404140472412,0.703029990196228,0.5427815318107605,0.947851836681366
206,0.47396665811538696,0.7251839637756348,0.5251215696334839,0.663276195526123,0.712928831577301,0.5277078151702881,0.947982132434845
207,0.48279136419296265,0.7167162895202637,0.5670114159584045,0.7029657959938049,0.701509416103363,0.5846215486526489,0.9495506286621094
208,0.4728778600692749,0.7211541533470154,0.5204273462295532,0.661169171333313,0.7104532122612,0.5306204557418823,0.9479172825813293
209,0.4782928228378296,0.71616131067276,0.5317017436027527,0.6708195805549622,0.7095391750335693,0.5279840230941772,0.9477258920669556
210,0.47786644101142883,0.7012864947319031,0.5399003624916077,0.6761762499809265,0.6815651655197144,0.54319167137146,0.9460214376449585
211,0.4544905126094818,0.7479403614997864,0.4790891110897064,0.6176427602767944,0.6760655045509338,0.46758005023002625,0.9425373077392578
212,0.4419948160648346,0.7298387885093689,0.50627201795578,0.6486796140670776,0.6763378977775574,0.5369311571121216,0.9453055262565613
213,0.46560099720954895,0.7375593185424805,0.5190134048461914,0.6575341820716858,0.6870456337928772,0.4927643835544586,0.9444186091423035
214,0.45518964529037476,0.708958625793457,0.5789919495582581,0.7117802500724792,0.7340503931045532,0.5906058549880981,0.9526468515396118
215,0.47053349018096924,0.7181692123413086,0.4820078909397125,0.6235926151275635,0.6893168091773987,0.4709697663784027,0.943688690662384
216,0.46518439054489136,0.7187567353248596,0.5100864768028259,0.6508297324180603,0.6784970760345459,0.518417477607727,0.9447574615478516
