epoch,train_loss,val_loss,test_loss,mIoU,mDice,f2_score,precision,recall,accuracy
1,0.7156015038490295,0.6645821332931519,-1.0,0.03791766241192818,0.07306487113237381,0.055538926273584366,0.15412446856498718,0.04788200557231903,0.9255279302597046
2,0.6701796054840088,0.6220869421958923,-1.0,0.13072530925273895,0.23122380673885345,0.23765990138053894,0.2212381809949875,0.24215345084667206,0.9012952446937561
3,0.6518403887748718,0.6079293489456177,-1.0,0.16217398643493652,0.27908727526664734,0.32256650924682617,0.2278909981250763,0.3599512279033661,0.8860101103782654
4,0.6360602974891663,0.6001214981079102,-1.0,0.17187820374965668,0.29333800077438354,0.3347506821155548,0.2431945502758026,0.36953020095825195,0.8908625841140747
5,0.6290408372879028,0.6206762194633484,-1.0,0.1715431958436966,0.29284995794296265,0.32377859950065613,0.2526296079158783,0.3483020067214966,0.8968895673751831
6,0.6238568425178528,0.5937015414237976,-1.0,0.1774669587612152,0.3014385402202606,0.33167871832847595,0.26167556643486023,0.35545122623443604,0.8990128636360168
7,0.620609700679779,0.6103711128234863,-1.0,0.17991892993450165,0.30496829748153687,0.3420276939868927,0.25831925868988037,0.3721788823604584,0.8960123658180237
8,0.6144862174987793,0.5883890390396118,-1.0,0.18548350036144257,0.3129246234893799,0.356296569108963,0.26014551520347595,0.3925705552101135,0.8943274021148682
9,0.6109904050827026,0.5906335115432739,-1.0,0.1893715262413025,0.31843966245651245,0.36291608214378357,0.2644287943840027,0.4001779556274414,0.894994854927063
10,0.6100825667381287,0.6338439583778381,-1.0,0.18497173488140106,0.3121960461139679,0.3465457558631897,0.26793333888053894,0.37397727370262146,0.8989903926849365
11,0.6058362126350403,0.5796400904655457,-1.0,0.18944424390792847,0.3185424506664276,0.35436972975730896,0.2726074755191803,0.38309478759765625,0.8995250463485718
12,0.6014805436134338,0.5905817747116089,-1.0,0.19298280775547028,0.3235298991203308,0.36534443497657776,0.2717016935348511,0.39979177713394165,0.8975178599357605
13,0.5944895148277283,0.6166993975639343,-1.0,0.19086085259914398,0.32054266333580017,0.3569006621837616,0.274018257856369,0.3860962986946106,0.8996650576591492
14,0.5910674929618835,0.5878311991691589,-1.0,0.193872332572937,0.3247790038585663,0.3647909462451935,0.274583101272583,0.39743271470069885,0.8987017869949341
15,0.5878573656082153,0.571438729763031,-1.0,0.19703418016433716,0.3292039632797241,0.36946138739585876,0.278607577085495,0.40225523710250854,0.8995136022567749
16,0.5849272608757019,0.6604606509208679,-1.0,0.1928272247314453,0.3233112394809723,0.3585573434829712,0.27779868245124817,0.38665860891342163,0.9007853269577026
17,0.5833867192268372,0.5727271437644958,-1.0,0.193979874253273,0.3249298930168152,0.3569883704185486,0.2826285660266876,0.38212260603904724,0.9026710391044617
18,0.5822135806083679,0.5759696364402771,-1.0,0.1963835209608078,0.3282952606678009,0.36118441820144653,0.2850365936756134,0.3870335519313812,0.9029171466827393
19,0.5778908133506775,0.5554414987564087,-1.0,0.19867005944252014,0.3314841389656067,0.36375558376312256,0.28878384828567505,0.38900303840637207,0.9038205742835999
20,0.574428915977478,0.7601652145385742,-1.0,0.19341912865638733,0.32414284348487854,0.35010746121406555,0.28848522901535034,0.36985844373703003,0.9054559469223022
21,0.5688437819480896,0.5454933047294617,-1.0,0.196991428732872,0.3291442394256592,0.3552095592021942,0.29327651858329773,0.3750077486038208,0.9062948822975159
22,0.5694540739059448,0.638877809047699,-1.0,0.19489698112010956,0.326215535402298,0.35043391585350037,0.29252204298973083,0.36868125200271606,0.9066429138183594
23,0.560961902141571,0.5762965083122253,-1.0,0.19722023606300354,0.3294636011123657,0.3560442328453064,0.2930060923099518,0.3762829005718231,0.9061121344566345
24,0.5576054453849792,0.6327034831047058,-1.0,0.19557277858257294,0.32716163992881775,0.3539610207080841,0.2905035614967346,0.3744073808193207,0.9055997133255005
25,0.5583677887916565,0.544536292552948,-1.0,0.19749900698661804,0.32985246181488037,0.3549676239490509,0.2950584590435028,0.37394949793815613,0.9068583846092224
26,0.5521406531333923,0.5333706140518188,-1.0,0.20042730867862701,0.33392661809921265,0.3584446310997009,0.2997540533542633,0.37689319252967834,0.9078342318534851
27,0.5507103800773621,0.5887481570243835,-1.0,0.20150330662727356,0.33541861176490784,0.36243709921836853,0.2983503043651581,0.3830048143863678,0.9069651961326599
28,0.5459613800048828,0.6486835479736328,-1.0,0.19964028894901276,0.33283358812332153,0.35781988501548767,0.2981358766555786,0.3766714334487915,0.907434344291687
29,0.542655348777771,0.6261054873466492,-1.0,0.19853144884109497,0.33129116892814636,0.35595229268074036,0.29699692130088806,0.37453925609588623,0.9073160290718079
30,0.5398861169815063,0.5428780317306519,-1.0,0.20021866261959076,0.333636999130249,0.3572568893432617,0.3005221486091614,0.3749534785747528,0.9081891179084778
31,0.5340815782546997,0.5440595746040344,-1.0,0.20278026163578033,0.33718588948249817,0.3613622486591339,0.3033595383167267,0.3795025944709778,0.9085429310798645
32,0.5336564779281616,0.5453739762306213,-1.0,0.20515145361423492,0.340457558631897,0.3653479814529419,0.30574163794517517,0.3840670585632324,0.9087848663330078
33,0.5334755778312683,0.547392725944519,-1.0,0.20728272199630737,0.3433871865272522,0.3689866065979004,0.3077968955039978,0.38828423619270325,0.908976137638092
34,0.5319111347198486,0.5371484756469727,-1.0,0.20910656452178955,0.3458860516548157,0.37073785066604614,0.3111264109611511,0.3893894553184509,0.9097214341163635
35,0.5243943333625793,0.5366843342781067,-1.0,0.21164214611053467,0.3493475914001465,0.3754737973213196,0.3130439221858978,0.39517614245414734,0.9097676277160645
36,0.5233357548713684,0.6289225816726685,-1.0,0.21071873605251312,0.34808865189552307,0.3746468722820282,0.3113082945346832,0.39472445845603943,0.9093698263168335
37,0.5214361548423767,0.5548948645591736,-1.0,0.2118036299943924,0.34956756234169006,0.37515923380851746,0.31388160586357117,0.3944088816642761,0.910029947757721
38,0.5198885798454285,0.5469564199447632,-1.0,0.21313674747943878,0.35138124227523804,0.3767085671424866,0.3159745931625366,0.3957242965698242,0.9104462265968323
39,0.5160984396934509,0.5271459817886353,-1.0,0.21504655480384827,0.35397255420684814,0.37927308678627014,0.3185555338859558,0.39824995398521423,0.9108918905258179
40,0.5142236948013306,0.5989224314689636,-1.0,0.2161368727684021,0.35544824600219727,0.38499730825424194,0.3151363432407379,0.4075862765312195,0.9093889594078064
41,0.5125955939292908,0.5543052554130554,-1.0,0.21753183007240295,0.3573324382305145,0.38807472586631775,0.3156566023826599,0.41168710589408875,0.9092260003089905
42,0.5109785795211792,0.5897457003593445,-1.0,0.2176755666732788,0.35752639174461365,0.38797125220298767,0.3161749243736267,0.411321759223938,0.9093831181526184
43,0.5062867999076843,0.5687492489814758,-1.0,0.21845395863056183,0.35857564210891724,0.3898657560348511,0.3162699341773987,0.41394704580307007,0.9092200994491577
44,0.5072943568229675,0.5194238424301147,-1.0,0.21995864808559418,0.36060017347335815,0.3912326395511627,0.3189752995967865,0.4147191643714905,0.9098467826843262
45,0.503434956073761,0.5263217091560364,-1.0,0.22127869725227356,0.36237218976020813,0.3922477066516876,0.32155364751815796,0.4150606393814087,0.9104626774787903
46,0.5059347152709961,0.529599666595459,-1.0,0.2222314327955246,0.3636486828327179,0.3923800587654114,0.32409635186195374,0.41419678926467896,0.9111408591270447
47,0.5025321245193481,0.5483654141426086,-1.0,0.22373884916305542,0.36566436290740967,0.3958423435688019,0.32444027066230774,0.4188893735408783,0.9109126329421997
48,0.498808890581131,0.5389478802680969,-1.0,0.224544495344162,0.3667396306991577,0.39614200592041016,0.32636702060699463,0.41851067543029785,0.9114046096801758
49,0.4959259033203125,0.5951547026634216,-1.0,0.22463476657867432,0.366860032081604,0.39745834469795227,0.32514163851737976,0.42085984349250793,0.9109534621238708
50,0.4945324659347534,0.5646135210990906,-1.0,0.22535113990306854,0.3678148090839386,0.3991827666759491,0.3252214193344116,0.42324626445770264,0.9108157157897949
51,0.4896230101585388,0.5582779049873352,-1.0,0.2263287901878357,0.36911600828170776,0.40164661407470703,0.3252156376838684,0.4267180263996124,0.9105855226516724
52,0.49224480986595154,0.55354243516922,-1.0,0.2274010181427002,0.37054070830345154,0.40438157320022583,0.3251851797103882,0.4305988550186157,0.9103221893310547
53,0.4886060953140259,0.5238031148910522,-1.0,0.2287098914384842,0.3722764551639557,0.40613025426864624,0.3268655836582184,0.4323408305644989,0.9106263518333435
